series,transfer,reading,od,Condition,Microtiter_plate_well,background,datetime
exp2,11,9,0.459,Methoxybenzoate 4 mM + Kan,E4,0.0374166666666666,2026-04-21 14:00:18.453490
exp2,11,9,0.3,Methoxybenzoate 4 mM + Kan,E9,0.0374166666666666,2026-04-21 14:00:18.453490
exp2,11,9,0.446,Methoxybenzoate 4 mM + Kan,F4,0.0374166666666666,2026-04-21 14:00:18.453490
exp2,11,10,0.431,Methoxybenzoate 4 mM + Kan,B4,0.0385,2026-04-21 16:09:23.806821
exp2,11,10,0.449,Methoxybenzoate 4 mM + Kan,B5,0.0385,2026-04-21 16:09:23.806821
exp2,11,10,0.374,Methoxybenzoate 4 mM + Kan,C4,0.0385,2026-04-21 16:09:23.806821
exp2,11,10,0.449,Methoxybenzoate 4 mM + Kan,C9,0.0385,2026-04-21 16:09:23.806821
exp2,11,10,0.447,Methoxybenzoate 4 mM + Kan,D4,0.0385,2026-04-21 16:09:23.806821
exp2,11,10,0.456,Methoxybenzoate 4 mM + Kan,D5,0.0385,2026-04-21 16:09:23.806821
exp2,11,10,0.444,Methoxybenzoate 4 mM + Kan,D9,0.0385,2026-04-21 16:09:23.806821
exp2,11,10,0.439,Methoxybenzoate 4 mM + Kan,D10,0.0385,2026-04-21 16:09:23.806821
exp2,11,10,0.461,Methoxybenzoate 4 mM + Kan,E4,0.0385,2026-04-21 16:09:23.806821
exp2,11,10,0.348,Methoxybenzoate 4 mM + Kan,E9,0.0385,2026-04-21 16:09:23.806821
exp2,11,10,0.449,Methoxybenzoate 4 mM + Kan,F4,0.0385,2026-04-21 16:09:23.806821
exp2,11,11,0.425,Methoxybenzoate 4 mM + Kan,B4,0.0380833333333333,2026-04-21 18:19:02.066713
exp2,11,11,0.445,Methoxybenzoate 4 mM + Kan,B5,0.0380833333333333,2026-04-21 18:19:02.066713
exp2,11,11,0.371,Methoxybenzoate 4 mM + Kan,C4,0.0380833333333333,2026-04-21 18:19:02.066713
exp2,11,11,0.443,Methoxybenzoate 4 mM + Kan,C9,0.0380833333333333,2026-04-21 18:19:02.066713
exp2,11,11,0.441,Methoxybenzoate 4 mM + Kan,D4,0.0380833333333333,2026-04-21 18:19:02.066713
exp2,11,11,0.449,Methoxybenzoate 4 mM + Kan,D5,0.0380833333333333,2026-04-21 18:19:02.066713
exp2,11,11,0.436,Methoxybenzoate 4 mM + Kan,D9,0.0380833333333333,2026-04-21 18:19:02.066713
exp2,11,11,0.439,Methoxybenzoate 4 mM + Kan,D10,0.0380833333333333,2026-04-21 18:19:02.066713
exp2,11,11,0.456,Methoxybenzoate 4 mM + Kan,E4,0.0380833333333333,2026-04-21 18:19:02.066713
exp2,11,11,0.396,Methoxybenzoate 4 mM + Kan,E9,0.0380833333333333,2026-04-21 18:19:02.066713
exp2,11,11,0.445,Methoxybenzoate 4 mM + Kan,F4,0.0380833333333333,2026-04-21 18:19:02.066713
exp2,11,12,0.428,Methoxybenzoate 4 mM + Kan,B4,0.0375,2026-04-21 20:28:18.953560
exp2,11,12,0.447,Methoxybenzoate 4 mM + Kan,B5,0.0375,2026-04-21 20:28:18.953560
exp2,11,12,0.378,Methoxybenzoate 4 mM + Kan,C4,0.0375,2026-04-21 20:28:18.953560
exp2,11,12,0.444,Methoxybenzoate 4 mM + Kan,C9,0.0375,2026-04-21 20:28:18.953560
exp2,11,12,0.437,Methoxybenzoate 4 mM + Kan,D4,0.0375,2026-04-21 20:28:18.953560
exp2,11,12,0.451,Methoxybenzoate 4 mM + Kan,D5,0.0375,2026-04-21 20:28:18.953560
exp2,11,12,0.438,Methoxybenzoate 4 mM + Kan,D9,0.0375,2026-04-21 20:28:18.953560
exp2,11,12,0.44,Methoxybenzoate 4 mM + Kan,D10,0.0375,2026-04-21 20:28:18.953560
exp2,11,12,0.46,Methoxybenzoate 4 mM + Kan,E4,0.0375,2026-04-21 20:28:18.953560
exp2,11,12,0.39,Methoxybenzoate 4 mM + Kan,E9,0.0375,2026-04-21 20:28:18.953560
exp2,11,12,0.445,Methoxybenzoate 4 mM + Kan,F4,0.0375,2026-04-21 20:28:18.953560
exp2,12,contam,0.039,Methoxybenzoate 4 mM + Kan,B4,0.0393888888888888,2026-04-21 20:35:31.017928
exp2,12,contam,0.038,Methoxybenzoate 4 mM + Kan,B5,0.0393888888888888,2026-04-21 20:35:31.017928
exp2,12,contam,0.036,Methoxybenzoate 4 mM + Kan,C4,0.0393888888888888,2026-04-21 20:35:31.017928
exp2,12,contam,0.039,Methoxybenzoate 4 mM + Kan,C9,0.0393888888888888,2026-04-21 20:35:31.017928
exp2,12,contam,0.037,Methoxybenzoate 4 mM + Kan,D4,0.0393888888888888,2026-04-21 20:35:31.017928
exp2,12,contam,0.036,Methoxybenzoate 4 mM + Kan,D5,0.0393888888888888,2026-04-21 20:35:31.017928
exp2,12,contam,0.039,Methoxybenzoate 4 mM + Kan,D9,0.0393888888888888,2026-04-21 20:35:31.017928
exp2,12,contam,0.037,Methoxybenzoate 4 mM + Kan,D10,0.0393888888888888,2026-04-21 20:35:31.017928
exp2,12,contam,0.037,Methoxybenzoate 4 mM + Kan,E4,0.0393888888888888,2026-04-21 20:35:31.017928
exp2,12,contam,0.037,Methoxybenzoate 4 mM + Kan,E9,0.0393888888888888,2026-04-21 20:35:31.017928
exp2,12,contam,0.037,Methoxybenzoate 4 mM + Kan,F4,0.0393888888888888,2026-04-21 20:35:31.017928
exp2,12,0,0.08,Methoxybenzoate 4 mM + Kan,B4,0.0385,2026-04-21 20:55:18.490406
exp2,12,0,0.082,Methoxybenzoate 4 mM + Kan,B5,0.0385,2026-04-21 20:55:18.490406
exp2,12,0,0.076,Methoxybenzoate 4 mM + Kan,C4,0.0385,2026-04-21 20:55:18.490406
exp2,12,0,0.079,Methoxybenzoate 4 mM + Kan,C9,0.0385,2026-04-21 20:55:18.490406
exp2,12,0,0.077,Methoxybenzoate 4 mM + Kan,D4,0.0385,2026-04-21 20:55:18.490406
exp2,12,0,0.075,Methoxybenzoate 4 mM + Kan,D5,0.0385,2026-04-21 20:55:18.490406
exp2,12,0,0.073,Methoxybenzoate 4 mM + Kan,D9,0.0385,2026-04-21 20:55:18.490406
exp2,12,0,0.073,Methoxybenzoate 4 mM + Kan,D10,0.0385,2026-04-21 20:55:18.490406
exp2,12,0,0.077,Methoxybenzoate 4 mM + Kan,E4,0.0385,2026-04-21 20:55:18.490406
exp2,12,0,0.08,Methoxybenzoate 4 mM + Kan,E9,0.0385,2026-04-21 20:55:18.490406
exp2,12,0,0.074,Methoxybenzoate 4 mM + Kan,F4,0.0385,2026-04-21 20:55:18.490406
exp2,12,1,0.134,Methoxybenzoate 4 mM + Kan,B4,0.0395555555555555,2026-04-21 23:04:49.361526
exp2,12,1,0.135,Methoxybenzoate 4 mM + Kan,B5,0.0395555555555555,2026-04-21 23:04:49.361526
exp2,12,1,0.128,Methoxybenzoate 4 mM + Kan,C4,0.0395555555555555,2026-04-21 23:04:49.361526
exp2,12,1,0.129,Methoxybenzoate 4 mM + Kan,C9,0.0395555555555555,2026-04-21 23:04:49.361526
exp2,12,1,0.13,Methoxybenzoate 4 mM + Kan,D4,0.0395555555555555,2026-04-21 23:04:49.361526
exp2,12,1,0.141,Methoxybenzoate 4 mM + Kan,D5,0.0395555555555555,2026-04-21 23:04:49.361526
exp2,12,1,0.123,Methoxybenzoate 4 mM + Kan,D9,0.0395555555555555,2026-04-21 23:04:49.361526
exp2,12,1,0.137,Methoxybenzoate 4 mM + Kan,D10,0.0395555555555555,2026-04-21 23:04:49.361526
exp2,12,1,0.146,Methoxybenzoate 4 mM + Kan,E4,0.0395555555555555,2026-04-21 23:04:49.361526
exp2,12,1,0.15,Methoxybenzoate 4 mM + Kan,E9,0.0395555555555555,2026-04-21 23:04:49.361526
exp2,12,1,0.144,Methoxybenzoate 4 mM + Kan,F4,0.0395555555555555,2026-04-21 23:04:49.361526
exp2,12,2,0.196,Methoxybenzoate 4 mM + Kan,B4,0.03875,2026-04-22 01:14:12.219661
exp2,12,2,0.195,Methoxybenzoate 4 mM + Kan,B5,0.03875,2026-04-22 01:14:12.219661
exp2,12,2,0.175,Methoxybenzoate 4 mM + Kan,C4,0.03875,2026-04-22 01:14:12.219661
exp2,12,2,0.177,Methoxybenzoate 4 mM + Kan,C9,0.03875,2026-04-22 01:14:12.219661
exp2,12,2,0.173,Methoxybenzoate 4 mM + Kan,D4,0.03875,2026-04-22 01:14:12.219661
exp2,12,2,0.192,Methoxybenzoate 4 mM + Kan,D5,0.03875,2026-04-22 01:14:12.219661
exp2,12,2,0.167,Methoxybenzoate 4 mM + Kan,D9,0.03875,2026-04-22 01:14:12.219661
exp2,12,2,0.207,Methoxybenzoate 4 mM + Kan,D10,0.03875,2026-04-22 01:14:12.219661
exp2,12,2,0.191,Methoxybenzoate 4 mM + Kan,E4,0.03875,2026-04-22 01:14:12.219661
exp2,12,2,0.218,Methoxybenzoate 4 mM + Kan,E9,0.03875,2026-04-22 01:14:12.219661
exp2,12,2,0.189,Methoxybenzoate 4 mM + Kan,F4,0.03875,2026-04-22 01:14:12.219661
exp2,12,3,0.223,Methoxybenzoate 4 mM + Kan,B4,0.0404722222222222,2026-04-22 03:23:36.532885
exp2,12,3,0.226,Methoxybenzoate 4 mM + Kan,B5,0.0404722222222222,2026-04-22 03:23:36.532885
exp2,12,3,0.198,Methoxybenzoate 4 mM + Kan,C4,0.0404722222222222,2026-04-22 03:23:36.532885
exp2,12,3,0.2,Methoxybenzoate 4 mM + Kan,C9,0.0404722222222222,2026-04-22 03:23:36.532885
exp2,12,3,0.19,Methoxybenzoate 4 mM + Kan,D4,0.0404722222222222,2026-04-22 03:23:36.532885
exp2,12,3,0.225,Methoxybenzoate 4 mM + Kan,D5,0.0404722222222222,2026-04-22 03:23:36.532885
exp2,12,3,0.191,Methoxybenzoate 4 mM + Kan,D9,0.0404722222222222,2026-04-22 03:23:36.532885
exp2,12,3,0.243,Methoxybenzoate 4 mM + Kan,D10,0.0404722222222222,2026-04-22 03:23:36.532885
exp2,12,3,0.22,Methoxybenzoate 4 mM + Kan,E4,0.0404722222222222,2026-04-22 03:23:36.532885
exp2,12,3,0.26,Methoxybenzoate 4 mM + Kan,E9,0.0404722222222222,2026-04-22 03:23:36.532885
exp2,12,3,0.218,Methoxybenzoate 4 mM + Kan,F4,0.0404722222222222,2026-04-22 03:23:36.532885
exp2,12,4,0.262,Methoxybenzoate 4 mM + Kan,B4,0.03975,2026-04-22 05:32:44.248758
exp2,12,4,0.262,Methoxybenzoate 4 mM + Kan,B5,0.03975,2026-04-22 05:32:44.248758
exp2,12,4,0.213,Methoxybenzoate 4 mM + Kan,C4,0.03975,2026-04-22 05:32:44.248758
exp2,12,4,0.213,Methoxybenzoate 4 mM + Kan,C9,0.03975,2026-04-22 05:32:44.248758
exp2,12,4,0.202,Methoxybenzoate 4 mM + Kan,D4,0.03975,2026-04-22 05:32:44.248758
exp2,12,4,0.267,Methoxybenzoate 4 mM + Kan,D5,0.03975,2026-04-22 05:32:44.248758
exp2,12,4,0.206,Methoxybenzoate 4 mM + Kan,D9,0.03975,2026-04-22 05:32:44.248758
exp2,12,4,0.291,Methoxybenzoate 4 mM + Kan,D10,0.03975,2026-04-22 05:32:44.248758
exp2,12,4,0.25,Methoxybenzoate 4 mM + Kan,E4,0.03975,2026-04-22 05:32:44.248758
exp2,12,4,0.31,Methoxybenzoate 4 mM + Kan,E9,0.03975,2026-04-22 05:32:44.248758
exp2,12,4,0.253,Methoxybenzoate 4 mM + Kan,F4,0.03975,2026-04-22 05:32:44.248758
exp2,12,5,0.302,Methoxybenzoate 4 mM + Kan,B4,0.0379166666666666,2026-04-22 07:41:56.062403
exp2,12,5,0.306,Methoxybenzoate 4 mM + Kan,B5,0.0379166666666666,2026-04-22 07:41:56.062403
exp2,12,5,0.222,Methoxybenzoate 4 mM + Kan,C4,0.0379166666666666,2026-04-22 07:41:56.062403
exp2,12,5,0.226,Methoxybenzoate 4 mM + Kan,C9,0.0379166666666666,2026-04-22 07:41:56.062403
exp2,12,5,0.211,Methoxybenzoate 4 mM + Kan,D4,0.0379166666666666,2026-04-22 07:41:56.062403
exp2,12,5,0.308,Methoxybenzoate 4 mM + Kan,D5,0.0379166666666666,2026-04-22 07:41:56.062403
exp2,12,5,0.219,Methoxybenzoate 4 mM + Kan,D9,0.0379166666666666,2026-04-22 07:41:56.062403
exp2,12,5,0.341,Methoxybenzoate 4 mM + Kan,D10,0.0379166666666666,2026-04-22 07:41:56.062403
exp2,12,5,0.288,Methoxybenzoate 4 mM + Kan,E4,0.0379166666666666,2026-04-22 07:41:56.062403
exp2,12,5,0.365,Methoxybenzoate 4 mM + Kan,E9,0.0379166666666666,2026-04-22 07:41:56.062403
exp2,12,5,0.296,Methoxybenzoate 4 mM + Kan,F4,0.0379166666666666,2026-04-22 07:41:56.062403
exp2,12,6,0.363,Methoxybenzoate 4 mM + Kan,B4,0.0390277777777777,2026-04-22 09:51:28.491257
exp2,12,6,0.366,Methoxybenzoate 4 mM + Kan,B5,0.0390277777777777,2026-04-22 09:51:28.491257
exp2,12,6,0.243,Methoxybenzoate 4 mM + Kan,C4,0.0390277777777777,2026-04-22 09:51:28.491257
exp2,12,6,0.247,Methoxybenzoate 4 mM + Kan,C9,0.0390277777777777,2026-04-22 09:51:28.491257
exp2,12,6,0.229,Methoxybenzoate 4 mM + Kan,D4,0.0390277777777777,2026-04-22 09:51:28.491257
exp2,12,6,0.373,Methoxybenzoate 4 mM + Kan,D5,0.0390277777777777,2026-04-22 09:51:28.491257
exp2,12,6,0.245,Methoxybenzoate 4 mM + Kan,D9,0.0390277777777777,2026-04-22 09:51:28.491257
exp2,12,6,0.412,Methoxybenzoate 4 mM + Kan,D10,0.0390277777777777,2026-04-22 09:51:28.491257
exp2,12,6,0.34,Methoxybenzoate 4 mM + Kan,E4,0.0390277777777777,2026-04-22 09:51:28.491257
exp2,12,6,0.407,Methoxybenzoate 4 mM + Kan,E9,0.0390277777777777,2026-04-22 09:51:28.491257
exp2,12,6,0.356,Methoxybenzoate 4 mM + Kan,F4,0.0390277777777777,2026-04-22 09:51:28.491257
exp2,12,7,0.414,Methoxybenzoate 4 mM + Kan,B4,0.0389722222222222,2026-04-22 12:00:49.051876
exp2,12,7,0.425,Methoxybenzoate 4 mM + Kan,B5,0.0389722222222222,2026-04-22 12:00:49.051876
exp2,12,7,0.259,Methoxybenzoate 4 mM + Kan,C4,0.0389722222222222,2026-04-22 12:00:49.051876
exp2,12,7,0.273,Methoxybenzoate 4 mM + Kan,C9,0.0389722222222222,2026-04-22 12:00:49.051876
exp2,12,7,0.243,Methoxybenzoate 4 mM + Kan,D4,0.0389722222222222,2026-04-22 12:00:49.051876
exp2,12,7,0.432,Methoxybenzoate 4 mM + Kan,D5,0.0389722222222222,2026-04-22 12:00:49.051876
exp2,12,7,0.271,Methoxybenzoate 4 mM + Kan,D9,0.0389722222222222,2026-04-22 12:00:49.051876
exp2,12,7,0.44,Methoxybenzoate 4 mM + Kan,D10,0.0389722222222222,2026-04-22 12:00:49.051876
exp2,12,7,0.402,Methoxybenzoate 4 mM + Kan,E4,0.0389722222222222,2026-04-22 12:00:49.051876
exp2,12,7,0.408,Methoxybenzoate 4 mM + Kan,E9,0.0389722222222222,2026-04-22 12:00:49.051876
exp2,12,7,0.411,Methoxybenzoate 4 mM + Kan,F4,0.0389722222222222,2026-04-22 12:00:49.051876
exp2,12,8,0.415,Methoxybenzoate 4 mM + Kan,B4,0.0389444444444444,2026-04-22 14:10:04.225982
exp2,12,8,0.436,Methoxybenzoate 4 mM + Kan,B5,0.0389444444444444,2026-04-22 14:10:04.225982
exp2,12,8,0.281,Methoxybenzoate 4 mM + Kan,C4,0.0389444444444444,2026-04-22 14:10:04.225982
exp2,12,8,0.314,Methoxybenzoate 4 mM + Kan,C9,0.0389444444444444,2026-04-22 14:10:04.225982
exp2,12,8,0.265,Methoxybenzoate 4 mM + Kan,D4,0.0389444444444444,2026-04-22 14:10:04.225982
exp2,12,8,0.438,Methoxybenzoate 4 mM + Kan,D5,0.0389444444444444,2026-04-22 14:10:04.225982
exp2,12,8,0.307,Methoxybenzoate 4 mM + Kan,D9,0.0389444444444444,2026-04-22 14:10:04.225982
exp2,12,8,0.443,Methoxybenzoate 4 mM + Kan,D10,0.0389444444444444,2026-04-22 14:10:04.225982
exp2,12,8,0.44,Methoxybenzoate 4 mM + Kan,E4,0.0389444444444444,2026-04-22 14:10:04.225982
exp2,12,8,0.406,Methoxybenzoate 4 mM + Kan,E9,0.0389444444444444,2026-04-22 14:10:04.225982
exp2,12,8,0.431,Methoxybenzoate 4 mM + Kan,F4,0.0389444444444444,2026-04-22 14:10:04.225982
exp2,12,9,0.416,Methoxybenzoate 4 mM + Kan,B4,0.0382777777777777,2026-04-22 16:19:20.538143
exp2,12,9,0.438,Methoxybenzoate 4 mM + Kan,B5,0.0382777777777777,2026-04-22 16:19:20.538143
exp2,12,9,0.313,Methoxybenzoate 4 mM + Kan,C4,0.0382777777777777,2026-04-22 16:19:20.538143
exp2,12,9,0.37,Methoxybenzoate 4 mM + Kan,C9,0.0382777777777777,2026-04-22 16:19:20.538143
exp2,12,9,0.302,Methoxybenzoate 4 mM + Kan,D4,0.0382777777777777,2026-04-22 16:19:20.538143
exp2,12,9,0.439,Methoxybenzoate 4 mM + Kan,D5,0.0382777777777777,2026-04-22 16:19:20.538143
exp2,12,9,0.354,Methoxybenzoate 4 mM + Kan,D9,0.0382777777777777,2026-04-22 16:19:20.538143
exp2,12,9,0.443,Methoxybenzoate 4 mM + Kan,D10,0.0382777777777777,2026-04-22 16:19:20.538143
exp2,12,9,0.443,Methoxybenzoate 4 mM + Kan,E4,0.0382777777777777,2026-04-22 16:19:20.538143
exp2,12,9,0.4,Methoxybenzoate 4 mM + Kan,E9,0.0382777777777777,2026-04-22 16:19:20.538143
exp2,12,9,0.432,Methoxybenzoate 4 mM + Kan,F4,0.0382777777777777,2026-04-22 16:19:20.538143
exp2,12,10,0.419,Methoxybenzoate 4 mM + Kan,B4,0.0375277777777777,2026-04-22 18:28:49.539756
exp2,12,10,0.441,Methoxybenzoate 4 mM + Kan,B5,0.0375277777777777,2026-04-22 18:28:49.539756
exp2,12,10,0.328,Methoxybenzoate 4 mM + Kan,C4,0.0375277777777777,2026-04-22 18:28:49.539756
exp2,12,10,0.425,Methoxybenzoate 4 mM + Kan,C9,0.0375277777777777,2026-04-22 18:28:49.539756
exp2,12,10,0.355,Methoxybenzoate 4 mM + Kan,D4,0.0375277777777777,2026-04-22 18:28:49.539756
exp2,12,10,0.444,Methoxybenzoate 4 mM + Kan,D5,0.0375277777777777,2026-04-22 18:28:49.539756
exp2,12,10,0.415,Methoxybenzoate 4 mM + Kan,D9,0.0375277777777777,2026-04-22 18:28:49.539756
exp2,12,10,0.444,Methoxybenzoate 4 mM + Kan,D10,0.0375277777777777,2026-04-22 18:28:49.539756
exp2,12,10,0.449,Methoxybenzoate 4 mM + Kan,E4,0.0375277777777777,2026-04-22 18:28:49.539756
exp2,12,10,0.4,Methoxybenzoate 4 mM + Kan,E9,0.0375277777777777,2026-04-22 18:28:49.539756
exp2,12,10,0.438,Methoxybenzoate 4 mM + Kan,F4,0.0375277777777777,2026-04-22 18:28:49.539756
exp2,12,11,0.42,Methoxybenzoate 4 mM + Kan,B4,0.0386944444444444,2026-04-22 20:38:26.399821
exp2,12,11,0.441,Methoxybenzoate 4 mM + Kan,B5,0.0386944444444444,2026-04-22 20:38:26.399821
exp2,12,11,0.335,Methoxybenzoate 4 mM + Kan,C4,0.0386944444444444,2026-04-22 20:38:26.399821
exp2,12,11,0.424,Methoxybenzoate 4 mM + Kan,C9,0.0386944444444444,2026-04-22 20:38:26.399821
exp2,12,11,0.416,Methoxybenzoate 4 mM + Kan,D4,0.0386944444444444,2026-04-22 20:38:26.399821
exp2,12,11,0.443,Methoxybenzoate 4 mM + Kan,D5,0.0386944444444444,2026-04-22 20:38:26.399821
exp2,12,11,0.426,Methoxybenzoate 4 mM + Kan,D9,0.0386944444444444,2026-04-22 20:38:26.399821
exp2,12,11,0.441,Methoxybenzoate 4 mM + Kan,D10,0.0386944444444444,2026-04-22 20:38:26.399821
exp2,12,11,0.447,Methoxybenzoate 4 mM + Kan,E4,0.0386944444444444,2026-04-22 20:38:26.399821
exp2,12,11,0.398,Methoxybenzoate 4 mM + Kan,E9,0.0386944444444444,2026-04-22 20:38:26.399821
exp2,12,11,0.431,Methoxybenzoate 4 mM + Kan,F4,0.0386944444444444,2026-04-22 20:38:26.399821
exp2,12,12,0.418,Methoxybenzoate 4 mM + Kan,B4,0.0390833333333333,2026-04-22 22:47:44.042628
exp2,12,12,0.439,Methoxybenzoate 4 mM + Kan,B5,0.0390833333333333,2026-04-22 22:47:44.042628
exp2,12,12,0.341,Methoxybenzoate 4 mM + Kan,C4,0.0390833333333333,2026-04-22 22:47:44.042628
exp2,12,12,0.426,Methoxybenzoate 4 mM + Kan,C9,0.0390833333333333,2026-04-22 22:47:44.042628
exp2,12,12,0.423,Methoxybenzoate 4 mM + Kan,D4,0.0390833333333333,2026-04-22 22:47:44.042628
exp2,12,12,0.44,Methoxybenzoate 4 mM + Kan,D5,0.0390833333333333,2026-04-22 22:47:44.042628
exp2,12,12,0.428,Methoxybenzoate 4 mM + Kan,D9,0.0390833333333333,2026-04-22 22:47:44.042628
exp2,12,12,0.439,Methoxybenzoate 4 mM + Kan,D10,0.0390833333333333,2026-04-22 22:47:44.042628
exp2,12,12,0.445,Methoxybenzoate 4 mM + Kan,E4,0.0390833333333333,2026-04-22 22:47:44.042628
exp2,12,12,0.395,Methoxybenzoate 4 mM + Kan,E9,0.0390833333333333,2026-04-22 22:47:44.042628
exp2,12,12,0.429,Methoxybenzoate 4 mM + Kan,F4,0.0390833333333333,2026-04-22 22:47:44.042628
exp2,13,contam,0.038,Methoxybenzoate 4 mM + Kan,B4,0.0388888888888888,2026-04-22 22:54:58.998429
exp2,13,contam,0.037,Methoxybenzoate 4 mM + Kan,B5,0.0388888888888888,2026-04-22 22:54:58.998429
exp2,13,contam,0.036,Methoxybenzoate 4 mM + Kan,C4,0.0388888888888888,2026-04-22 22:54:58.998429
exp2,13,contam,0.036,Methoxybenzoate 4 mM + Kan,C9,0.0388888888888888,2026-04-22 22:54:58.998429
exp2,13,contam,0.036,Methoxybenzoate 4 mM + Kan,D4,0.0388888888888888,2026-04-22 22:54:58.998429
exp2,13,contam,0.035,Methoxybenzoate 4 mM + Kan,D5,0.0388888888888888,2026-04-22 22:54:58.998429
exp2,13,contam,0.038,Methoxybenzoate 4 mM + Kan,D9,0.0388888888888888,2026-04-22 22:54:58.998429
exp2,13,contam,0.038,Methoxybenzoate 4 mM + Kan,D10,0.0388888888888888,2026-04-22 22:54:58.998429
exp2,13,contam,0.037,Methoxybenzoate 4 mM + Kan,E4,0.0388888888888888,2026-04-22 22:54:58.998429
exp2,13,contam,0.038,Methoxybenzoate 4 mM + Kan,E9,0.0388888888888888,2026-04-22 22:54:58.998429
exp2,13,contam,0.036,Methoxybenzoate 4 mM + Kan,F4,0.0388888888888888,2026-04-22 22:54:58.998429
exp2,13,0,0.081,Methoxybenzoate 4 mM + Kan,B4,0.0388333333333333,2026-04-22 23:09:51.630173
exp2,13,0,0.084,Methoxybenzoate 4 mM + Kan,B5,0.0388333333333333,2026-04-22 23:09:51.630173
exp2,13,0,0.072,Methoxybenzoate 4 mM + Kan,C4,0.0388333333333333,2026-04-22 23:09:51.630173
exp2,13,0,0.079,Methoxybenzoate 4 mM + Kan,C9,0.0388333333333333,2026-04-22 23:09:51.630173
exp2,13,0,0.08,Methoxybenzoate 4 mM + Kan,D4,0.0388333333333333,2026-04-22 23:09:51.630173
exp2,13,0,0.072,Methoxybenzoate 4 mM + Kan,D5,0.0388333333333333,2026-04-22 23:09:51.630173
exp2,13,0,0.08,Methoxybenzoate 4 mM + Kan,D9,0.0388333333333333,2026-04-22 23:09:51.630173
exp2,13,0,0.075,Methoxybenzoate 4 mM + Kan,D10,0.0388333333333333,2026-04-22 23:09:51.630173
exp2,13,0,0.08,Methoxybenzoate 4 mM + Kan,E4,0.0388333333333333,2026-04-22 23:09:51.630173
exp2,13,0,0.075,Methoxybenzoate 4 mM + Kan,E9,0.0388333333333333,2026-04-22 23:09:51.630173
exp2,13,0,0.075,Methoxybenzoate 4 mM + Kan,F4,0.0388333333333333,2026-04-22 23:09:51.630173
exp2,13,1,0.128,Methoxybenzoate 4 mM + Kan,B4,0.0394722222222222,2026-04-23 01:19:05.377352
exp2,13,1,0.129,Methoxybenzoate 4 mM + Kan,B5,0.0394722222222222,2026-04-23 01:19:05.377352
exp2,13,1,0.118,Methoxybenzoate 4 mM + Kan,C4,0.0394722222222222,2026-04-23 01:19:05.377352
exp2,13,1,0.144,Methoxybenzoate 4 mM + Kan,C9,0.0394722222222222,2026-04-23 01:19:05.377352
exp2,13,1,0.158,Methoxybenzoate 4 mM + Kan,D4,0.0394722222222222,2026-04-23 01:19:05.377352
exp2,13,1,0.148,Methoxybenzoate 4 mM + Kan,D5,0.0394722222222222,2026-04-23 01:19:05.377352
exp2,13,1,0.148,Methoxybenzoate 4 mM + Kan,D9,0.0394722222222222,2026-04-23 01:19:05.377352
exp2,13,1,0.113,Methoxybenzoate 4 mM + Kan,D10,0.0394722222222222,2026-04-23 01:19:05.377352
exp2,13,1,0.15,Methoxybenzoate 4 mM + Kan,E4,0.0394722222222222,2026-04-23 01:19:05.377352
exp2,13,1,0.106,Methoxybenzoate 4 mM + Kan,E9,0.0394722222222222,2026-04-23 01:19:05.377352
exp2,13,1,0.132,Methoxybenzoate 4 mM + Kan,F4,0.0394722222222222,2026-04-23 01:19:05.377352
exp2,13,2,0.188,Methoxybenzoate 4 mM + Kan,B4,0.0385277777777777,2026-04-23 03:28:31.922438
exp2,13,2,0.196,Methoxybenzoate 4 mM + Kan,B5,0.0385277777777777,2026-04-23 03:28:31.922438
exp2,13,2,0.174,Methoxybenzoate 4 mM + Kan,C4,0.0385277777777777,2026-04-23 03:28:31.922438
exp2,13,2,0.199,Methoxybenzoate 4 mM + Kan,C9,0.0385277777777777,2026-04-23 03:28:31.922438
exp2,13,2,0.241,Methoxybenzoate 4 mM + Kan,D4,0.0385277777777777,2026-04-23 03:28:31.922438
exp2,13,2,0.195,Methoxybenzoate 4 mM + Kan,D5,0.0385277777777777,2026-04-23 03:28:31.922438
exp2,13,2,0.213,Methoxybenzoate 4 mM + Kan,D9,0.0385277777777777,2026-04-23 03:28:31.922438
exp2,13,2,0.159,Methoxybenzoate 4 mM + Kan,D10,0.0385277777777777,2026-04-23 03:28:31.922438
exp2,13,2,0.214,Methoxybenzoate 4 mM + Kan,E4,0.0385277777777777,2026-04-23 03:28:31.922438
exp2,13,2,0.127,Methoxybenzoate 4 mM + Kan,E9,0.0385277777777777,2026-04-23 03:28:31.922438
exp2,13,2,0.181,Methoxybenzoate 4 mM + Kan,F4,0.0385277777777777,2026-04-23 03:28:31.922438
exp2,13,3,0.217,Methoxybenzoate 4 mM + Kan,B4,0.0389722222222222,2026-04-23 05:37:44.859526
exp2,13,3,0.233,Methoxybenzoate 4 mM + Kan,B5,0.0389722222222222,2026-04-23 05:37:44.859526
exp2,13,3,0.2,Methoxybenzoate 4 mM + Kan,C4,0.0389722222222222,2026-04-23 05:37:44.859526
exp2,13,3,0.241,Methoxybenzoate 4 mM + Kan,C9,0.0389722222222222,2026-04-23 05:37:44.859526
exp2,13,3,0.301,Methoxybenzoate 4 mM + Kan,D4,0.0389722222222222,2026-04-23 05:37:44.859526
exp2,13,3,0.231,Methoxybenzoate 4 mM + Kan,D5,0.0389722222222222,2026-04-23 05:37:44.859526
